timeStamp,elapsed,responseCode,responseMessage,threadName,success,grpThreads,allThreads,URL,Latency,Connect
1594786620262,1809,200,OK,Grupo de Usuários 1-96,true,72,72,https://www.arkcanal.com/,137,0
1594786620907,1193,200,OK,Grupo de Usuários 1-68,true,72,72,https://www.arkcanal.com/,97,0
1594786621104,1075,200,OK,Grupo de Usuários 1-64,true,71,71,https://www.arkcanal.com/,101,0
1594786620877,1349,200,OK,Grupo de Usuários 1-65,true,71,71,https://www.arkcanal.com/,55,0
1594786621168,1153,200,OK,Grupo de Usuários 1-77,true,71,71,https://www.arkcanal.com/,140,0
1594786619948,2421,200,OK,Grupo de Usuários 1-59,true,71,71,https://www.arkcanal.com/,216,0
1594786610890,11505,200,OK,Grupo de Usuários 1-84,true,71,71,https://www.arkcanal.com/,5506,5435
1594786610850,11591,200,OK,Grupo de Usuários 1-80,true,71,71,https://www.arkcanal.com/,5551,5479
1594786620884,1577,200,OK,Grupo de Usuários 1-69,true,71,71,https://www.arkcanal.com/,56,0
1594786621621,903,200,OK,Grupo de Usuários 1-66,true,70,70,https://www.arkcanal.com/,58,0
1594786621347,1192,200,OK,Grupo de Usuários 1-73,true,69,69,https://www.arkcanal.com/,56,0
1594786610970,11615,200,OK,Grupo de Usuários 1-92,true,69,69,https://www.arkcanal.com/,5447,5374
1594786619053,3543,200,OK,Grupo de Usuários 1-72,true,69,69,https://www.arkcanal.com/,108,0
1594786621607,990,200,OK,Grupo de Usuários 1-97,true,69,69,https://www.arkcanal.com/,62,0
1594786618056,4841,200,OK,Grupo de Usuários 1-90,true,69,69,https://www.arkcanal.com/,596,0
1594786610929,11970,200,OK,Grupo de Usuários 1-88,true,69,69,https://www.arkcanal.com/,5775,5592
1594786610649,12254,200,OK,Grupo de Usuários 1-60,true,69,69,https://www.arkcanal.com/,5751,5676
1594786621683,1220,200,OK,Grupo de Usuários 1-63,true,69,69,https://www.arkcanal.com/,54,0
1594786621556,1352,200,OK,Grupo de Usuários 1-62,true,69,69,https://www.arkcanal.com/,138,0
1594786610909,12034,200,OK,Grupo de Usuários 1-86,true,69,69,https://www.arkcanal.com/,5718,5612
1594786622179,765,200,OK,Grupo de Usuários 1-64,true,69,69,https://www.arkcanal.com/,56,0
1594786610979,12116,200,OK,Grupo de Usuários 1-93,true,68,68,https://www.arkcanal.com/,5610,5520
1594786610899,12201,200,OK,Grupo de Usuários 1-85,true,68,68,https://www.arkcanal.com/,5795,5622
1594786610939,12215,200,OK,Grupo de Usuários 1-89,true,68,68,https://www.arkcanal.com/,7385,7322
1594786622321,881,200,OK,Grupo de Usuários 1-77,true,68,68,https://www.arkcanal.com/,55,0
1594786621656,1555,200,OK,Grupo de Usuários 1-67,true,67,67,https://www.arkcanal.com/,140,0
1594786621831,1400,200,OK,Grupo de Usuários 1-91,true,66,66,https://www.arkcanal.com/,120,0
1594786622047,1265,200,OK,Grupo de Usuários 1-71,true,66,66,https://www.arkcanal.com/,66,0
1594786622072,1261,200,OK,Grupo de Usuários 1-96,true,66,66,https://www.arkcanal.com/,55,0
1594786610620,12736,200,OK,Grupo de Usuários 1-57,true,66,66,https://www.arkcanal.com/,7736,7640
1594786621092,2286,200,OK,Grupo de Usuários 1-56,true,66,66,https://www.arkcanal.com/,208,0
1594786622069,1332,200,OK,Grupo de Usuários 1-99,true,66,66,https://www.arkcanal.com/,55,0
1594786621705,1701,200,OK,Grupo de Usuários 1-78,true,66,66,https://www.arkcanal.com/,128,0
1594786610881,12639,200,OK,Grupo de Usuários 1-83,true,66,66,https://www.arkcanal.com/,5714,5640
1594786622227,1360,200,OK,Grupo de Usuários 1-65,true,66,66,https://www.arkcanal.com/,138,0
1594786622597,1103,200,OK,Grupo de Usuários 1-97,true,65,65,https://www.arkcanal.com/,52,0
1594786622060,1655,200,OK,Grupo de Usuários 1-61,true,65,65,https://www.arkcanal.com/,170,0
1594786621917,1862,200,OK,Grupo de Usuários 1-70,true,65,65,https://www.arkcanal.com/,133,0
1594786619323,4568,200,OK,Grupo de Usuários 1-82,true,65,65,https://www.arkcanal.com/,655,0
1594786622539,1362,200,OK,Grupo de Usuários 1-73,true,65,65,https://www.arkcanal.com/,58,0
1594786623231,708,200,OK,Grupo de Usuários 1-91,true,65,65,https://www.arkcanal.com/,61,0
1594786622585,1384,200,OK,Grupo de Usuários 1-92,true,65,65,https://www.arkcanal.com/,98,0
1594786621531,2507,200,OK,Grupo de Usuários 1-74,true,65,65,https://www.arkcanal.com/,97,0
1594786610859,13251,200,OK,Grupo de Usuários 1-81,true,65,65,https://www.arkcanal.com/,9002,8871
1594786622440,1675,200,OK,Grupo de Usuários 1-80,true,65,65,https://www.arkcanal.com/,163,0
1594786622903,1237,200,OK,Grupo de Usuários 1-63,true,65,65,https://www.arkcanal.com/,54,0
1594786623333,914,200,OK,Grupo de Usuários 1-96,true,64,64,https://www.arkcanal.com/,53,0
1594786622369,1905,200,OK,Grupo de Usuários 1-59,true,63,63,https://www.arkcanal.com/,146,0
1594786610630,13713,200,OK,Grupo de Usuários 1-58,true,63,63,https://www.arkcanal.com/,5764,5691
1594786622942,1581,200,OK,Grupo de Usuários 1-86,true,63,63,https://www.arkcanal.com/,72,0
1594786622394,2213,200,OK,Grupo de Usuários 1-84,true,63,63,https://www.arkcanal.com/,169,0
1594786622908,1708,200,OK,Grupo de Usuários 1-62,true,63,63,https://www.arkcanal.com/,137,0
1594786623355,1268,200,OK,Grupo de Usuários 1-57,true,62,62,https://www.arkcanal.com/,118,0
1594786623406,1259,200,OK,Grupo de Usuários 1-78,true,62,62,https://www.arkcanal.com/,157,0
1594786623312,1364,200,OK,Grupo de Usuários 1-71,true,62,62,https://www.arkcanal.com/,56,0
1594786622897,1944,200,OK,Grupo de Usuários 1-90,true,61,61,https://www.arkcanal.com/,56,0
1594786610839,14038,200,OK,Grupo de Usuários 1-79,true,61,61,https://www.arkcanal.com/,7184,7029
1594786623154,1729,200,OK,Grupo de Usuários 1-89,true,61,61,https://www.arkcanal.com/,107,0
1594786623379,1504,200,OK,Grupo de Usuários 1-56,true,61,61,https://www.arkcanal.com/,153,0
1594786623094,1868,200,OK,Grupo de Usuários 1-93,true,61,61,https://www.arkcanal.com/,111,0
1594786623715,1294,200,OK,Grupo de Usuários 1-61,true,61,61,https://www.arkcanal.com/,57,0
1594786623700,1321,200,OK,Grupo de Usuários 1-97,true,61,61,https://www.arkcanal.com/,97,0
1594786623891,1164,200,OK,Grupo de Usuários 1-82,true,60,60,https://www.arkcanal.com/,59,0
1594786623940,1118,200,OK,Grupo de Usuários 1-91,true,60,60,https://www.arkcanal.com/,65,0
1594786622903,2163,200,OK,Grupo de Usuários 1-60,true,60,60,https://www.arkcanal.com/,119,0
1594786623099,1998,200,OK,Grupo de Usuários 1-85,true,60,60,https://www.arkcanal.com/,160,0
1594786623901,1197,200,OK,Grupo de Usuários 1-73,true,60,60,https://www.arkcanal.com/,55,0
1594786623520,1686,200,OK,Grupo de Usuários 1-83,true,59,59,https://www.arkcanal.com/,114,0
1594786623970,1236,200,OK,Grupo de Usuários 1-92,true,59,59,https://www.arkcanal.com/,65,0
1594786624115,1107,200,OK,Grupo de Usuários 1-80,true,59,59,https://www.arkcanal.com/,59,0
1594786622898,2335,200,OK,Grupo de Usuários 1-88,true,59,59,https://www.arkcanal.com/,121,0
1594786624109,1125,200,OK,Grupo de Usuários 1-81,true,59,59,https://www.arkcanal.com/,58,0
1594786623779,1508,200,OK,Grupo de Usuários 1-70,true,59,59,https://www.arkcanal.com/,93,0
1594786623402,1893,200,OK,Grupo de Usuários 1-99,true,58,58,https://www.arkcanal.com/,54,0
1594786624274,1113,200,OK,Grupo de Usuários 1-59,true,57,57,https://www.arkcanal.com/,55,0
1594786624342,1059,200,OK,Grupo de Usuários 1-58,true,57,57,https://www.arkcanal.com/,62,0
1594786624524,904,200,OK,Grupo de Usuários 1-86,true,57,57,https://www.arkcanal.com/,83,0
1594786624665,871,200,OK,Grupo de Usuários 1-78,true,57,57,https://www.arkcanal.com/,61,0
1594786624038,1622,200,OK,Grupo de Usuários 1-74,true,57,57,https://www.arkcanal.com/,93,0
1594786624623,1101,200,OK,Grupo de Usuários 1-57,true,57,57,https://www.arkcanal.com/,56,0
1594786625055,909,200,OK,Grupo de Usuários 1-82,true,57,57,https://www.arkcanal.com/,55,0
1594786625058,925,200,OK,Grupo de Usuários 1-91,true,57,57,https://www.arkcanal.com/,139,0
1594786624610,1383,200,OK,Grupo de Usuários 1-84,true,56,56,https://www.arkcanal.com/,99,0
1594786624962,1096,200,OK,Grupo de Usuários 1-93,true,56,56,https://www.arkcanal.com/,64,0
1594786624883,1187,200,OK,Grupo de Usuários 1-56,true,56,56,https://www.arkcanal.com/,104,0
1594786625428,648,200,OK,Grupo de Usuários 1-86,true,56,56,https://www.arkcanal.com/,57,0
1594786625222,862,200,OK,Grupo de Usuários 1-80,true,56,56,https://www.arkcanal.com/,56,0
1594786625010,1207,200,OK,Grupo de Usuários 1-61,true,56,56,https://www.arkcanal.com/,98,0
1594786625234,1060,200,OK,Grupo de Usuários 1-88,true,56,56,https://www.arkcanal.com/,56,0
1594786625066,1241,200,OK,Grupo de Usuários 1-60,true,56,56,https://www.arkcanal.com/,129,0
1594786625387,942,200,OK,Grupo de Usuários 1-59,true,56,56,https://www.arkcanal.com/,53,0
1594786625401,933,200,OK,Grupo de Usuários 1-58,true,55,55,https://www.arkcanal.com/,58,0
1594786625234,1106,200,OK,Grupo de Usuários 1-81,true,55,55,https://www.arkcanal.com/,60,0
1594786624841,1500,200,OK,Grupo de Usuários 1-90,true,55,55,https://www.arkcanal.com/,101,0
1594786625206,1136,200,OK,Grupo de Usuários 1-92,true,55,55,https://www.arkcanal.com/,59,0
1594786624883,1644,200,OK,Grupo de Usuários 1-89,true,55,55,https://www.arkcanal.com/,103,0
1594786625097,1442,200,OK,Grupo de Usuários 1-85,true,55,55,https://www.arkcanal.com/,94,0
1594786622596,3947,200,OK,Grupo de Usuários 1-72,true,55,55,https://www.arkcanal.com/,137,0
1594786626077,571,200,OK,Grupo de Usuários 1-86,true,55,55,https://www.arkcanal.com/,55,0
1594786626084,753,200,OK,Grupo de Usuários 1-80,true,54,54,https://www.arkcanal.com/,58,0
1594786625724,1158,200,OK,Grupo de Usuários 1-57,true,53,53,https://www.arkcanal.com/,60,0
1594786625993,918,200,OK,Grupo de Usuários 1-84,true,53,53,https://www.arkcanal.com/,58,0
1594786625537,1454,200,OK,Grupo de Usuários 1-78,true,53,53,https://www.arkcanal.com/,60,0
1594786626334,667,200,OK,Grupo de Usuários 1-58,true,52,52,https://www.arkcanal.com/,92,0
1594786625206,1797,200,OK,Grupo de Usuários 1-83,true,52,52,https://www.arkcanal.com/,98,0
1594786626071,938,200,OK,Grupo de Usuários 1-56,true,52,52,https://www.arkcanal.com/,53,0
1594786625965,1047,200,OK,Grupo de Usuários 1-82,true,51,51,https://www.arkcanal.com/,55,0
1594786626294,722,200,OK,Grupo de Usuários 1-88,true,50,50,https://www.arkcanal.com/,56,0
1594786626307,777,200,OK,Grupo de Usuários 1-60,true,50,50,https://www.arkcanal.com/,126,0
1594786625660,1488,200,OK,Grupo de Usuários 1-74,true,50,50,https://www.arkcanal.com/,97,0
1594786626341,820,200,OK,Grupo de Usuários 1-90,true,49,49,https://www.arkcanal.com/,85,0
1594786626217,951,200,OK,Grupo de Usuários 1-61,true,48,48,https://www.arkcanal.com/,60,0
1594786626342,928,200,OK,Grupo de Usuários 1-92,true,47,47,https://www.arkcanal.com/,83,0
1594786626058,1220,200,OK,Grupo de Usuários 1-93,true,46,46,https://www.arkcanal.com/,56,0
1594786626341,1018,200,OK,Grupo de Usuários 1-81,true,46,46,https://www.arkcanal.com/,85,0
1594786626540,905,200,OK,Grupo de Usuários 1-85,true,46,46,https://www.arkcanal.com/,57,0
1594786627002,514,200,OK,Grupo de Usuários 1-58,true,46,46,https://www.arkcanal.com/,55,0
1594786626913,631,200,OK,Grupo de Usuários 1-84,true,45,45,https://www.arkcanal.com/,82,0
1594786626883,744,200,OK,Grupo de Usuários 1-57,true,44,44,https://www.arkcanal.com/,55,0
1594786627017,613,200,OK,Grupo de Usuários 1-88,true,43,43,https://www.arkcanal.com/,57,0
1594786627086,557,200,OK,Grupo de Usuários 1-60,true,42,42,https://www.arkcanal.com/,54,0
1594786627004,952,200,OK,Grupo de Usuários 1-83,true,41,41,https://www.arkcanal.com/,58,0
1594786627279,711,200,OK,Grupo de Usuários 1-93,true,41,41,https://www.arkcanal.com/,54,0
1594786610419,17573,200,OK,Grupo de Usuários 1-37,true,40,40,https://www.arkcanal.com/,157,138
1594786627360,652,200,OK,Grupo de Usuários 1-81,true,40,40,https://www.arkcanal.com/,56,0
1594786626527,1495,200,OK,Grupo de Usuários 1-89,true,39,39,https://www.arkcanal.com/,466,0
1594786627446,621,200,OK,Grupo de Usuários 1-85,true,39,39,https://www.arkcanal.com/,54,0
1594786610399,18084,200,OK,Grupo de Usuários 1-35,true,38,38,https://www.arkcanal.com/,4659,158
1594786610130,18357,200,OK,Grupo de Usuários 1-5,true,38,38,https://www.arkcanal.com/,5215,428
1594786610180,18317,200,OK,Grupo de Usuários 1-13,true,38,38,https://www.arkcanal.com/,396,379
1594786628024,507,200,OK,Grupo de Usuários 1-89,true,38,38,https://www.arkcanal.com/,54,0
1594786610130,18427,200,OK,Grupo de Usuários 1-4,true,37,37,https://www.arkcanal.com/,4933,429
1594786610130,18440,200,OK,Grupo de Usuários 1-8,true,37,37,https://www.arkcanal.com/,4483,428
1594786610430,18142,200,OK,Grupo de Usuários 1-38,true,37,37,https://www.arkcanal.com/,4196,129
1594786610143,18431,200,OK,Grupo de Usuários 1-9,true,37,37,https://www.arkcanal.com/,5204,416
1594786610130,18449,200,OK,Grupo de Usuários 1-1,true,37,37,https://www.arkcanal.com/,4935,427
1594786610130,18499,200,OK,Grupo de Usuários 1-6,true,37,37,https://www.arkcanal.com/,4931,430
1594786627957,674,200,OK,Grupo de Usuários 1-83,true,37,37,https://www.arkcanal.com/,54,0
1594786610470,18218,200,OK,Grupo de Usuários 1-42,true,36,36,https://www.arkcanal.com/,5368,89
1594786610589,18208,200,OK,Grupo de Usuários 1-54,true,36,36,https://www.arkcanal.com/,17469,17379
1594786610599,18198,200,OK,Grupo de Usuários 1-55,true,36,36,https://www.arkcanal.com/,17461,17369
1594786610160,18642,200,OK,Grupo de Usuários 1-11,true,36,36,https://www.arkcanal.com/,5655,399
1594786610570,18303,200,OK,Grupo de Usuários 1-52,true,36,36,https://www.arkcanal.com/,17486,17394
1594786610151,18817,200,OK,Grupo de Usuários 1-10,true,36,36,https://www.arkcanal.com/,4486,406
1594786610349,18624,200,OK,Grupo de Usuários 1-30,true,36,36,https://www.arkcanal.com/,5488,210
1594786626543,2459,200,OK,Grupo de Usuários 1-72,true,36,36,https://www.arkcanal.com/,97,0
1594786610580,18439,200,OK,Grupo de Usuários 1-53,true,36,36,https://www.arkcanal.com/,17477,17386
1594786624877,4153,200,OK,Grupo de Usuários 1-79,true,36,36,https://www.arkcanal.com/,194,0
1594786610369,18668,200,OK,Grupo de Usuários 1-32,true,36,36,https://www.arkcanal.com/,4256,188
1594786610412,18708,200,OK,Grupo de Usuários 1-36,true,36,36,https://www.arkcanal.com/,4944,147
1594786610130,18994,200,OK,Grupo de Usuários 1-2,true,36,36,https://www.arkcanal.com/,4943,427
1594786610170,19058,200,OK,Grupo de Usuários 1-12,true,36,36,https://www.arkcanal.com/,5189,389
1594786610379,18850,200,OK,Grupo de Usuários 1-33,true,36,36,https://www.arkcanal.com/,4976,179
1594786610460,18902,200,OK,Grupo de Usuários 1-41,true,36,36,https://www.arkcanal.com/,4882,99
1594786628797,572,200,OK,Grupo de Usuários 1-54,true,36,36,https://www.arkcanal.com/,54,0
1594786628797,574,200,OK,Grupo de Usuários 1-55,true,36,36,https://www.arkcanal.com/,57,0
1594786610130,19327,200,OK,Grupo de Usuários 1-3,true,36,36,https://www.arkcanal.com/,5228,429
1594786610580,18903,200,OK,Grupo de Usuários 1-43,true,36,36,https://www.arkcanal.com/,4778,0
1594786628874,620,200,OK,Grupo de Usuários 1-52,true,36,36,https://www.arkcanal.com/,93,0
1594786610439,19130,200,OK,Grupo de Usuários 1-39,true,36,36,https://www.arkcanal.com/,4913,120
1594786610130,19449,200,OK,Grupo de Usuários 1-7,true,36,36,https://www.arkcanal.com/,5224,427
1594786610514,19086,200,OK,Grupo de Usuários 1-44,true,36,36,https://www.arkcanal.com/,4838,45
1594786629019,662,200,OK,Grupo de Usuários 1-53,true,36,36,https://www.arkcanal.com/,103,0
1594786627992,2005,200,OK,Grupo de Usuários 1-37,true,36,36,https://www.arkcanal.com/,202,0
1594786628803,1312,200,OK,Grupo de Usuários 1-11,true,36,36,https://www.arkcanal.com/,190,0
1594786629369,812,200,OK,Grupo de Usuários 1-54,true,36,36,https://www.arkcanal.com/,89,0
1594786628498,3341,200,OK,Grupo de Usuários 1-13,true,33,33,https://www.arkcanal.com/,141,0
1594786628557,3573,200,OK,Grupo de Usuários 1-4,true,32,32,https://www.arkcanal.com/,144,0
1594786628630,4324,200,OK,Grupo de Usuários 1-6,true,30,30,https://www.arkcanal.com/,177,0
1594786610919,22802,200,OK,Grupo de Usuários 1-87,true,25,25,https://www.arkcanal.com/,7435,5602
1594786610359,23412,200,OK,Grupo de Usuários 1-31,true,25,25,https://www.arkcanal.com/,5477,200
1594786610450,23373,200,OK,Grupo de Usuários 1-40,true,25,25,https://www.arkcanal.com/,4895,110
1594786629565,4323,200,OK,Grupo de Usuários 1-52,true,25,25,https://www.arkcanal.com/,85,0
1594786610511,23657,200,OK,Grupo de Usuários 1-45,true,24,24,https://www.arkcanal.com/,5304,46
1594786631096,5009,200,OK,Grupo de Usuários 1-54,true,15,15,https://www.arkcanal.com/,946,0
1594786629483,6662,200,OK,Grupo de Usuários 1-43,true,15,15,https://www.arkcanal.com/,217,0
1594786629600,6586,200,OK,Grupo de Usuários 1-44,true,15,15,https://www.arkcanal.com/,266,0
1594786628969,7219,200,OK,Grupo de Usuários 1-10,true,15,15,https://www.arkcanal.com/,191,0
1594786630115,6127,200,OK,Grupo de Usuários 1-11,true,15,15,https://www.arkcanal.com/,666,0
1594786629037,7208,200,OK,Grupo de Usuários 1-32,true,15,15,https://www.arkcanal.com/,208,0
1594786633887,2753,200,OK,Grupo de Usuários 1-52,true,12,12,https://www.arkcanal.com/,120,0
1594786632953,3758,200,OK,Grupo de Usuários 1-6,true,12,12,https://www.arkcanal.com/,394,0
1594786631839,4875,200,OK,Grupo de Usuários 1-13,true,12,12,https://www.arkcanal.com/,549,0
1594786633771,2983,200,OK,Grupo de Usuários 1-31,true,12,12,https://www.arkcanal.com/,55,0
1594786633822,2933,200,OK,Grupo de Usuários 1-40,true,12,12,https://www.arkcanal.com/,133,0
1594786634168,2780,200,OK,Grupo de Usuários 1-45,true,12,12,https://www.arkcanal.com/,55,0
1594786636185,3659,200,OK,Grupo de Usuários 1-44,true,7,7,https://www.arkcanal.com/,63,0
1594786636713,3175,200,OK,Grupo de Usuários 1-13,true,6,6,https://www.arkcanal.com/,45,0
1594786639845,275,404,NOT FOUND,Grupo de Usuários 1-44,true,2,2,https://www.arkcanal.com/,45,0
1594786639888,292,404,NOT FOUND,Grupo de Usuários 1-13,true,2,2,https://www.arkcanal.com/,71,0
1594786640120,254,404,NOT FOUND,Grupo de Usuários 1-44,true,1,1,https://www.arkcanal.com/,53,0
1594786640120,254,404,NOT FOUND,Grupo de Usuários 1-44,true,1,1,https://www.arkcanal.com/,53,0
1594786640120,254,401,UNAUTHORIZED,Grupo de Usuários 1-44,true,1,1,https://www.arkcanal.com/,53,0
1594786640120,254,401,UNAUTHORIZED,Grupo de Usuários 1-44,true,1,1,https://www.arkcanal.com/,53,0
1594786640120,254,401,UNAUTHORIZED,Grupo de Usuários 1-44,true,1,1,https://www.arkcanal.com/,53,0
1594786640120,254,401,OK,Grupo de Usuários 1-44,true,1,1,https://www.arkcanal.com/,53,0
1594786640120,254,200,OK,Grupo de Usuários 1-44,true,1,1,https://www.arkcanal.com/,53,0
1594786640120,254,200,OK,Grupo de Usuários 1-44,true,1,1,https://www.arkcanal.com/,53,0
1594786640120,254,200,OK,Grupo de Usuários 1-44,true,1,1,https://www.arkcanal.com/,53,0
1594786640120,254,200,OK,Grupo de Usuários 1-44,true,1,1,https://www.arkcanal.com/,53,0
1594786640120,254,200,OK,Grupo de Usuários 1-44,true,1,1,https://www.arkcanal.com/,53,0